1569571200,idle,0,00:00:00
1569571201,idle,0,00:00:01
1569571202,idle,0,00:00:02
1569571203,idle,0,00:00:03
1569571204,idle,0,00:00:04
1569571205,idle,0,00:00:05
1569571206,idle,0,00:00:06
1569571207,idle,0,00:00:07
1569571208,idle,0,00:00:08
1569571209,idle,0,00:00:09
1569571210,idle,0,00:00:10
1569571211,idle,0,00:00:11
1569571212,idle,0,00:00:12
1569571213,idle,0,00:00:13
1569571214,idle,0,00:00:14
1569571215,idle,0,00:00:15
1569571216,idle,0,00:00:16
1569571217,idle,0,00:00:17
1569571218,idle,0,00:00:18
1569571219,idle,0,00:00:19
1569571220,idle,0,00:00:20
1569571221,idle,0,00:00:21
1569571222,idle,0,00:00:22
1569571223,idle,0,00:00:23
1569571224,idle,0,00:00:24
1569571225,idle,0,00:00:25
1569571226,idle,0,00:00:26
1569571227,idle,0,00:00:27
1569571228,idle,0,00:00:28
1569571229,idle,0,00:00:29
1569571230,idle,0,00:00:30
1569571231,idle,0,00:00:31
1569571232,idle,0,00:00:32
1569571233,idle,0,00:00:33
1569571234,idle,0,00:00:34
1569571235,idle,0,00:00:35
1569571236,idle,0,00:00:36
1569571237,idle,0,00:00:37
1569571238,idle,0,00:00:38
1569571239,idle,0,00:00:39
1569571240,idle,0,00:00:40
1569571241,idle,0,00:00:41
1569571242,idle,0,00:00:42
1569571243,idle,0,00:00:43
1569571244,idle,0,00:00:44
1569571245,idle,0,00:00:45
1569571246,idle,0,00:00:46
1569571247,idle,0,00:00:47
1569571248,idle,0,00:00:48
1569571249,idle,0,00:00:49
1569571250,idle,0,00:00:50
1569571251,idle,0,00:00:51
1569571252,idle,0,00:00:52
1569571253,idle,0,00:00:53
1569571254,idle,0,00:00:54
1569571255,idle,0,00:00:55
1569571256,idle,0,00:00:56
1569571257,idle,0,00:00:57
1569571258,idle,0,00:00:58
1569571259,idle,0,00:00:59
1569571260,idle,0,00:01:00
1569571261,idle,0,00:01:01
1569571262,idle,0,00:01:02
1569571263,idle,0,00:01:03
1569571264,idle,0,00:01:04
1569571265,idle,0,00:01:05
1569571266,idle,0,00:01:06
1569571267,idle,0,00:01:07
1569571268,idle,0,00:01:08
1569571269,idle,0,00:01:09
1569571270,idle,0,00:01:10
1569571271,idle,0,00:01:11
1569571272,idle,0,00:01:12
1569571273,idle,0,00:01:13
1569571274,idle,0,00:01:14
1569571275,idle,0,00:01:15
1569571276,idle,0,00:01:16
1569571277,idle,0,00:01:17
1569571278,idle,0,00:01:18
1569571279,idle,0,00:01:19
1569571280,idle,0,00:01:20
1569571281,idle,0,00:01:21
1569571282,idle,0,00:01:22
1569571283,idle,0,00:01:23
1569571284,idle,0,00:01:24
1569571285,idle,0,00:01:25
1569571286,idle,0,00:01:26
1569571287,idle,0,00:01:27
1569571288,idle,0,00:01:28
1569571289,idle,0,00:01:29
1569571290,idle,0,00:01:30
1569571291,idle,0,00:01:31
1569571292,idle,0,00:01:32
1569571293,idle,0,00:01:33
